word,score
gemeinschaft,0.011685913237004483
wieder,0.011684396759467384
spinnen,0.01164921871797277
francs,0.011636806287803699
fuer,0.011561206839842105
reçu,0.011548155473973556
euskaltzaindia,0.011546966072783738
knöpfchen,0.011535761291590734
pension,0.011528629683677676
französischen,0.011512792226101165
iren,0.011496713501154299
sens,0.011449363339500205
nachmittag,0.011408692571716434
inen,0.011372513101832234
preterito,0.011348375775400613
satz,0.011335923408510746
africain,0.011334764215587094
sozialismus,0.01132965368145021
gewöhnt,0.011302338918725643
italienisch,0.011253786567255076
georgische,0.011235607021310623
doyen,0.01122754628308271
hoffe,0.011190149127111595
interpunktion,0.011189807615846346
holländische,0.011157246820693158
vorgestern,0.011150375072469411
aurais,0.011141721527569464
prix,0.011107557887898021
krank,0.011089215836598611
italiana,0.011084828819963206
longe,0.011077768979212577
vs,0.011073752288908719
gesund,0.011065450279212598
irisch,0.011064455085566298
baskischen,0.011018940541944978
la,0.010995536472226888
gaindi,0.010940090863776564
fratze,0.010940090863776564
treb,0.010940090863776564
article,0.010916244318089113
ich,0.010915436121432847
arbeitete,0.010901823583312086
firmery,0.010887124425681073
vater,0.0108830209017604
affezioni,0.01087750327319332
italiani,0.0108638389550598
nation,0.010806012159371292
this,0.010804256976541108
gesundheitszustand,0.010778046032323737
ungarisch,0.010775225483713714
protesta,0.010766625831128154
we,0.010741918192103463
mets,0.01074152190535683
pensionierungsgesuch,0.010733134960401635
cum,0.010725797604954256
wasserfall,0.010701786245092583
géogr,0.010701786245092583
deutsche,0.01066702963774919
grüsse,0.010642242002732106
valo,0.010638952878400137
welche,0.010600961509945356
daß,0.010595527549269667
abhandlung,0.010585996298586236
mich,0.01056352434104318
batavia,0.010534871268045217
empfehlen,0.010522405865165941
georgischen,0.010433063662645577
fícatūm,0.010429008053901722
über,0.010377311871503262
kenne,0.010351543680427368
man,0.01032990647632906
unterredung,0.010272912283027485
geburtstage,0.010268715374559426
portanto,0.010241950625295065
sommaires,0.010208611661111403
schwede,0.010208611661111403
bertoni,0.010165591404234642
wenig,0.010148110306327717
boa,0.010138935169489969
der,0.010122508791795427
österr,0.010114132801668748
windisch,0.01006477634965652
jetzt,0.010055420105515783
spricht,0.010050575689506042
leistung,0.01003438170764239
zu,0.010021817499561277
einzelnen,0.010018618974860557
woche,0.010006992351363054
ai,0.009983373856568174
sommer,0.009974376632143777
terza,0.00993389411238534
gedacht,0.00992837318973901
voi,0.009905431171364653
erkrankt,0.009890209015605639
preisgekröntes,0.009873028387728511
wort,0.009862858156099299
ostabaret,0.009858725434723225
ér,0.009858725434723225
entregará,0.009856435062707117
verschandelt,0.009856435062707117
anische,0.009856435062707117
rath,0.009856082232419185
russische,0.00983984987692627
rima,0.009812135249195757
al,0.009803746822613008
jüngeren,0.009790474900865754
plus,0.00978785881182007
berbère,0.009784415190220237
los,0.009781753355406868
se,0.009734452018002923
ires,0.009732690734278581
lehrreichen,0.009684705502219965
winklers,0.00966231855895839
araber,0.00963285780747231
petőfi,0.009624582377971666
dittonghi,0.009624582377971666
strophen,0.009596449535465543
gutmann,0.009570490930341846
accolga,0.00955644327929391
malayischen,0.0095517642220901
nacht,0.009550292634521118
vorigen,0.009544593799102455
paper,0.009520869163992637
berb,0.009518283434695086
baskische,0.009501929335423404
du,0.009481069195018569
cure,0.009465536352488297
mir,0.009410793385319029
nomina,0.009394143686973685
holländischen,0.009393273188142223
rumänen,0.00933445088983365
lesen,0.009328616286075782
ihn,0.009314970235027241
meinhof,0.009300721529724254
80,0.009278541027502732
malaiischen,0.009267464459436521
le,0.009257329112280931
era,0.009235443867751516
berbères,0.009200793627655041
lingua,0.009192962393145621
geh,0.009122433213300547
vienna,0.009094481113299555
würde,0.009045048055290232
nubische,0.009008282893414963
es,0.008984306905005708
kälte,0.008975855669176608
stato,0.008971366707313765
convertitenthum,0.008967245966835987
mais,0.008939826040558315
africa,0.008905859824734286
haben,0.008875334887151018
earle,0.008866381080243424
chase,0.008866381080243424
madrid,0.008863111052818923
vocale,0.008839006458519202
anni,0.008835542677917712
mein,0.008795167227939162
index,0.008782519570407436
ihrem,0.008712174713013691
gelesen,0.008707910978511913
regen,0.008690207864042836
semitischen,0.008667613381924824
œil,0.008664521475917421
rumänische,0.00865788135441675
purgold,0.008645981283759064
pliny,0.00862232422830952
hatte,0.008598720659390014
vol,0.008558699284989814
gracias,0.008553347195558003
schrift,0.008529722600135225
bobre,0.00850107316169032
augengläser,0.008474824945535744
peru,0.008416355693631203
hestermann,0.008415567777157306
ihres,0.0083969712779335
georgian,0.00838393763534836
romanischen,0.008363784280159008
hij,0.008294713397085842
irische,0.008276688899495193
phonétiques,0.008255926820438048
probabilità,0.008254358061496892
sich,0.008243409729302096
dialetti,0.008161224871477265
phonetik,0.00813883226918425
instead,0.008133703233126868
ebert,0.008088201552921602
pantuns,0.008082909304565573
nicht,0.008072863087210775
damals,0.00805635011784222
dir,0.008027500160088316
passione,0.007979562338332368
pas,0.007974600238540177
und,0.007959981307045982
irish,0.007930312271234094
mit,0.007928383812599688
dict,0.007927407833050059
seiner,0.007904545845596495
azkues,0.00786755233811896
jaren,0.007863695986531518
dann,0.007860829582685221
spanien,0.007851489361839862
ne,0.00784405096178496
das,0.007830195277571733
bibliographie,0.00781393889782769
hätte,0.007790117449723406
febr,0.007779237352306491
vasco,0.007733020062095821
von,0.007681328967220669
bedeutung,0.007679838620737872
die,0.007679384349977149
şi,0.007676334301293356
sevilla,0.007598359999170573
grammatik,0.007591025189437068
darricarrère,0.007577029781276637
sprachform,0.007524978672683868
train,0.0075050512234847355
geburtstages,0.007500116385905652
nyelvőr,0.007477865165170097
suplementos,0.0074370565306649105
surinaamsche,0.0074370565306649105
qui,0.0074225572598747664
vi,0.007342217191922084
comité,0.007294707876585313
glaube,0.007281355747521303
lettera,0.007279594347934285
malaioportugais,0.007276152434628704
ausgabe,0.007266317111305759
tonlosen,0.007255044001070205
slaven,0.007210758181278172
hat,0.007199081553006959
nous,0.0071984339910066385
militär,0.007125359087573389
ritschl,0.0070972977653150525
druck,0.007077424989972743
kavirondo,0.007073352584687956
consonanten,0.007040591002650229
auf,0.007015803089671165
tschi,0.006991424737548677
noch,0.00694891261903792
arabisch,0.006927418523811169
eine,0.006904552622156462
in,0.006889948019924514
kriege,0.006872622335061983
wissenschaftlichen,0.0068676410926431335
protat,0.006861305813508576
altri,0.006804213972185151
dem,0.006761040941586976
kriegsausbruch,0.006747263993728511
den,0.006733969912055829
dass,0.006720072377111002
science,0.006690811782658065
pescatori,0.006683715577226449
namentlich,0.006659705255432563
trieste,0.006629082565020351
ed,0.0066161788281869785
kommen,0.006555541266223344
französisch,0.006549548987057183
als,0.006509016233093556
lagos,0.0065065082622284874
come,0.006495497629724798
mskr,0.006491875647901042
lingue,0.00647696894030708
storico,0.006466226471241477
nel,0.006461386711798751
basques,0.0063734687101812204
wenn,0.0063610512125126615
einer,0.006358508652334574
auskunft,0.006252675497024839
französische,0.006234518283822091
altfranzösische,0.006227552800111246
etwas,0.006207642523672034
miei,0.006183228463198313
rumänisch,0.006074994775379598
ce,0.0059566201791486665
druckerei,0.005956064283012778
ist,0.0059167466166964045
alter,0.00589916825726789
on,0.005790692401025083
libro,0.0057886843883603115
tambem,0.0057578428576608035
etc,0.0057251451395714656
immer,0.005715287583237699
des,0.005672341042368798
wie,0.005632849384811886
philologie,0.005609416699128099
mia,0.005519695868550421
was,0.005469150238107381
heft,0.005416075566381154
werden,0.005409958749093034
laut,0.00536705012406388
bei,0.005209447669943698
wird,0.005093147040986794
,1e-05
